SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|CALIDAD MIGRATORIA|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ESTADO_CIVIL|ANIO_TRAMITE|MES_TRAMITE|CANTIDAD|FECHA_PROCESO
TACNA|TACNA|TACNA|TACNA|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
TACNA|TACNA|TACNA|TACNA|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|TACNA|TACNA|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|ARGENTINA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|ARGENTINA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|BOLIVIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL CACERES|SAN MARTIN|CHILENA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALTO AMAZONAS|LORETO|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|ALTO AMAZONAS|LORETO|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL CACERES|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|COLOMBIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|MOYOBAMBA|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PICOTA|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|SAN MARTIN|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|ECUATORIANA|VIUDO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALTO AMAZONAS|LORETO|ESPAÑOLA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|RIOJA|SAN MARTIN|FILIPINA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|EL DORADO|SAN MARTIN|HAITIANO|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|HONDUREÑA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALTO AMAZONAS|LORETO|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BELLAVISTA|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|VENEZOLANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|RIOJA|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|SAN MARTIN|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TOCACHE|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|ARGENTINA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|CHILENA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|JAEN|CAJAMARCA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALTO AMAZONAS|LORETO|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ALTO AMAZONAS|LORETO|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BELLAVISTA|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|EL DORADO|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL CACERES|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL CACERES|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|16|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SAN MARTIN|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SAN MARTIN|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TOCACHE|SAN MARTIN|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LAMAS|SAN MARTIN|ESTADOUNIDENSE|CASADO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|MERCOSUR TEMPORAL|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|PARAGUAYA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|ALTO AMAZONAS|LORETO|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL CACERES|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MOYOBAMBA|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN MARTIN|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TARAPOTO|TARAPOTO|SAN MARTIN|SAN MARTIN|ESPECIAL RESIDENTE|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|SAN MARTIN|SAN MARTIN|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ARGENTINA|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ARGENTINA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|BOLIVIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|BRASILERA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|BRASILERA|CASADO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|ASCOPE|LA LIBERTAD|CHILENA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PACASMAYO|LA LIBERTAD|CHILENA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|CHILENA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|CHILENA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|32|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|COLOMBIANA|NO DEFINIDO|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|COLOMBIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESTATUTO MIGRATORIO ANDINO-TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|5|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TRUJILLO|LA LIBERTAD|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|VIRU|LA LIBERTAD|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|DOMINICANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|DOMINICANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN IGNACIO|CAJAMARCA|ECUATORIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PACASMAYO|LA LIBERTAD|ECUATORIANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ECUATORIANA|VIUDO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ECUATORIANA|CASADO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|6|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|MERCOSUR TEMPORAL|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LAMBAYEQUE|LAMBAYEQUE|ECUATORIANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ESTADOUNIDENSE|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|RELIGIOSO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|ESTADOUNIDENSE|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE - HIJOS(AS) MENORES DE EDAD DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|PACASMAYO|LA LIBERTAD|FILIPINA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|MEXICANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|MEXICANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|TRABAJADOR RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHICLAYO|LAMBAYEQUE|MEXICANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|PERMANENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SANTA|ANCASH|VENEZOLANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ASCOPE|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|6|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PACASMAYO|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|3|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PATAZ|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|PERMANENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PATAZ|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|119|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE-CASADO CON PERUANO(A) O EXTRANJERO(A) RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|CASADO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|PERMANENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|VIUDO(A)|2025|AGOSTO|1|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|FAMILIAR RESIDENTE - PADRES DE PERUANO O EXTRANJERO RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|2|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|24|2025-10-14
TRUJILLO|TRUJILLO|TRUJILLO|LA LIBERTAD|ESPECIAL RESIDENTE|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|VIRU|LA LIBERTAD|VENEZOLANA|SOLTERO(A)|2025|AGOSTO|4|2025-10-14
